"seccion","X.x","munn.x","edon.x","disloc2015","disloc2017","disfed2017","X.y","edon.y","munn.y","escenario1","escenario2","escenario3","mc_clv1","panal_clv1","pan_clv1","prd_clv1","pt_clv1","pvem_clv1","pan_clv2","esc1_mcCLV1","esc1_panalCLV1","esc1_panCLV1","esc1_prdCLV1","esc1_pvemCLV1","esc2_panCLV2","SQ","dsiSQ_E3"
478,473,50,31,7,10,4,473,31,50,12,10,10,13,15,10,15,12,11,10,0,0,0,0,0,1,2,0.405
479,474,50,31,7,10,4,474,31,50,12,10,10,13,15,10,15,12,11,10,0,0,0,0,0,1,2,0.405
480,475,50,31,7,10,4,475,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
481,476,50,31,1,12,5,476,31,50,15,12,12,13,14,12,10,15,11,12,0,0,0,0,0,1,1,0.363
482,477,50,31,1,12,5,477,31,50,15,12,12,13,14,12,10,15,11,12,0,0,0,0,0,1,1,0.363
483,478,50,31,1,12,5,478,31,50,15,12,12,13,14,12,10,15,13,12,0,0,0,0,0,1,1,0.363
484,479,50,31,1,12,5,479,31,50,15,12,12,13,14,12,10,15,13,12,0,0,0,0,0,1,1,0.363
485,480,50,31,1,12,5,480,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
486,481,50,31,1,12,5,481,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
487,482,50,31,1,12,5,482,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
488,483,50,31,1,12,5,483,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
489,484,50,31,1,12,5,484,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
490,485,50,31,1,12,5,485,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
491,486,50,31,1,12,5,486,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
492,487,50,31,1,12,5,487,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
493,488,50,31,1,12,5,488,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
494,489,50,31,1,12,5,489,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
495,490,50,31,1,12,5,490,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
496,491,50,31,1,12,5,491,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
497,492,50,31,1,12,5,492,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
498,493,50,31,7,10,4,493,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
499,494,50,31,7,10,4,494,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
500,495,50,31,7,10,4,495,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
501,496,50,31,2,10,4,496,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
502,497,50,31,2,12,4,497,31,50,12,12,12,13,15,12,10,12,11,12,0,0,1,0,0,1,1,0.363
503,498,50,31,2,12,4,498,31,50,12,12,12,13,14,12,10,12,11,12,0,0,1,0,0,1,1,0.363
504,499,50,31,2,12,5,499,31,50,15,12,12,13,14,12,10,15,13,12,0,0,0,0,0,1,1,0.363
505,500,50,31,2,12,5,500,31,50,15,12,12,13,14,12,10,15,13,12,0,0,0,0,0,1,1,0.363
506,501,50,31,1,12,5,501,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
507,502,50,31,1,12,5,502,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
508,503,50,31,1,12,5,503,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
509,504,50,31,1,12,5,504,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
510,505,50,31,1,12,5,505,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
511,506,50,31,1,12,5,506,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
512,507,50,31,1,12,5,507,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
513,508,50,31,1,12,5,508,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
514,509,50,31,6,12,5,509,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
515,510,50,31,6,12,5,510,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
516,511,50,31,2,12,5,511,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
517,512,50,31,2,12,5,512,31,50,15,12,12,13,14,12,10,15,13,12,0,0,0,0,0,1,1,0.363
518,513,50,31,2,12,5,513,31,50,15,12,12,13,14,12,10,15,13,12,0,0,0,0,0,1,1,0.363
519,514,50,31,2,12,4,514,31,50,12,12,12,13,14,12,10,12,11,12,0,0,1,0,0,1,1,0.363
520,515,50,31,2,12,4,515,31,50,12,12,12,13,15,12,10,12,11,12,0,0,1,0,0,1,1,0.363
521,516,50,31,2,10,4,516,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
522,517,50,31,2,10,4,517,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
523,518,50,31,2,10,4,518,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
524,519,50,31,2,10,4,519,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
525,520,50,31,2,12,4,520,31,50,12,12,12,13,15,12,10,12,11,12,0,0,1,0,0,1,1,0.363
526,521,50,31,2,12,5,521,31,50,15,12,12,13,14,12,10,15,13,12,0,0,0,0,0,1,1,0.363
527,522,50,31,2,12,5,522,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
528,523,50,31,2,12,5,523,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
529,524,50,31,6,12,5,524,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
530,525,50,31,6,12,5,525,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
531,526,50,31,6,12,5,526,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
532,527,50,31,6,12,5,527,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
533,528,50,31,6,12,5,528,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
534,529,50,31,2,12,5,529,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
535,530,50,31,2,12,5,530,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
536,531,50,31,2,12,5,531,31,50,15,12,12,13,14,12,10,15,13,12,0,0,0,0,0,1,1,0.363
537,532,50,31,2,12,4,532,31,50,15,12,12,13,14,12,10,15,10,12,0,0,0,0,0,1,1,0.363
538,533,50,31,2,12,4,533,31,50,15,12,12,13,14,12,10,15,10,12,0,0,0,0,0,1,1,0.363
539,534,50,31,2,12,4,534,31,50,12,12,12,13,15,12,10,12,11,12,0,0,1,0,0,1,1,0.363
540,535,50,31,2,10,4,535,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
541,536,50,31,2,11,4,536,31,50,12,11,11,13,15,11,10,12,10,11,0,0,0,0,0,1,7,0.297
542,537,50,31,2,11,4,537,31,50,12,11,11,13,15,11,10,12,10,11,0,0,0,0,0,1,7,0.297
543,538,50,31,2,12,4,538,31,50,15,12,12,13,14,12,10,15,10,12,0,0,0,0,0,1,1,0.363
544,539,50,31,2,11,4,539,31,50,10,11,11,11,10,11,10,10,10,11,0,1,0,1,1,1,7,0.297
545,540,50,31,2,11,4,540,31,50,10,11,11,11,10,11,10,10,10,11,0,1,0,1,1,1,7,0.297
546,541,50,31,2,12,4,541,31,50,15,12,12,11,14,12,10,15,10,12,0,0,0,0,0,1,1,0.363
547,542,50,31,2,12,5,542,31,50,15,12,12,10,14,12,10,15,13,12,0,0,0,0,0,1,1,0.363
548,543,50,31,2,12,5,543,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
549,544,50,31,2,12,5,544,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
550,545,50,31,2,12,5,545,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
551,546,50,31,6,12,5,546,31,50,15,12,12,10,14,12,12,15,13,12,0,0,0,0,0,1,1,0.363
552,547,50,31,6,12,5,547,31,50,15,12,12,10,14,12,12,15,15,12,0,0,0,0,1,1,1,0.363
553,548,50,31,6,12,5,548,31,50,15,12,12,10,14,12,12,15,15,12,0,0,0,0,1,1,1,0.363
554,549,50,31,6,12,5,549,31,50,15,12,12,10,14,12,12,15,15,12,0,0,0,0,1,1,1,0.363
555,550,50,31,6,12,5,550,31,50,15,12,12,10,14,12,12,15,15,12,0,0,0,0,1,1,1,0.363
556,551,50,31,6,12,4,551,31,50,10,12,12,11,14,12,10,10,10,12,0,0,0,1,1,1,1,0.363
557,552,50,31,6,12,4,552,31,50,10,12,12,11,14,12,10,10,10,12,0,0,0,1,1,1,1,0.363
558,553,50,31,6,12,4,553,31,50,10,12,12,11,10,12,10,10,10,12,0,1,0,1,1,1,1,0.363
559,554,50,31,6,12,4,554,31,50,10,12,12,11,10,12,10,10,10,12,0,1,0,1,1,1,1,0.363
560,555,50,31,7,11,4,555,31,50,10,11,11,11,10,11,10,10,10,11,0,1,0,1,1,1,7,0.297
561,556,50,31,7,11,4,556,31,50,10,11,11,11,10,11,10,10,10,11,0,1,0,1,1,1,7,0.297
562,557,50,31,7,11,4,557,31,50,10,11,11,11,10,11,10,10,10,11,0,1,0,1,1,1,7,0.297
563,558,50,31,7,11,4,558,31,50,10,11,11,11,10,11,10,10,10,11,0,1,0,1,1,1,7,0.297
564,559,50,31,7,11,4,559,31,50,10,11,11,11,10,11,11,10,10,11,0,1,0,0,1,1,7,0.297
565,560,50,31,7,11,4,560,31,50,10,11,11,11,10,11,12,10,10,11,0,1,0,0,1,1,7,0.297
566,561,50,31,6,11,4,561,31,50,10,11,11,11,10,11,12,10,10,11,0,1,0,0,1,1,7,0.297
567,562,50,31,6,11,4,562,31,50,10,11,11,11,10,11,12,10,10,11,0,1,0,0,1,1,7,0.297
568,563,50,31,6,11,4,563,31,50,10,11,11,11,10,11,12,10,10,11,0,1,0,0,1,1,7,0.297
569,564,50,31,6,12,5,564,31,50,15,12,12,10,14,12,12,15,15,12,0,0,0,0,1,1,1,0.363
570,565,50,31,6,12,5,565,31,50,15,12,12,10,14,12,12,15,15,12,0,0,0,0,1,1,1,0.363
571,566,50,31,6,11,4,566,31,50,10,11,11,11,10,11,12,10,10,11,0,1,0,0,1,1,7,0.297
572,567,50,31,6,11,4,567,31,50,10,11,11,11,10,11,12,10,10,11,0,1,0,0,1,1,7,0.297
573,568,50,31,6,11,4,568,31,50,10,11,11,11,10,11,12,10,10,11,0,1,0,0,1,1,7,0.297
574,569,50,31,7,11,4,569,31,50,10,11,11,11,10,11,11,10,10,11,0,1,0,0,1,1,7,0.297
575,570,50,31,7,11,4,570,31,50,10,11,11,11,10,11,11,10,10,11,0,1,0,0,1,1,7,0.297
576,571,50,31,7,11,4,571,31,50,10,11,11,11,10,11,11,10,10,11,0,1,0,0,1,1,7,0.297
577,572,50,31,6,11,4,572,31,50,10,11,11,11,10,11,12,10,10,11,0,1,0,0,1,1,7,0.297
578,573,50,31,6,11,4,573,31,50,10,11,11,11,10,11,12,10,10,11,0,1,0,0,1,1,7,0.297
579,574,50,31,6,11,4,574,31,50,10,11,11,11,10,11,12,10,10,11,0,1,0,0,1,1,7,0.297
580,575,50,31,7,11,4,575,31,50,10,11,11,11,10,11,11,10,10,11,0,1,0,0,1,1,7,0.297
581,576,50,31,7,11,4,576,31,50,10,11,11,11,10,11,11,10,10,11,0,1,0,0,1,1,7,0.297
582,577,50,31,2,10,4,577,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
583,578,50,31,2,10,4,578,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
584,579,50,31,2,10,4,579,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
585,580,50,31,2,10,4,580,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
586,581,50,31,2,10,4,581,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
587,582,50,31,2,10,4,582,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
588,583,50,31,7,10,4,583,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
589,584,50,31,2,10,4,584,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
590,585,50,31,2,10,4,585,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
591,586,50,31,2,10,4,586,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
592,587,50,31,2,10,4,587,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
593,588,50,31,2,10,4,588,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
594,589,50,31,2,10,4,589,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
595,590,50,31,2,10,4,590,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
596,591,50,31,2,10,4,591,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
597,592,50,31,2,10,4,592,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
598,593,50,31,7,10,4,593,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
599,594,50,31,2,10,4,594,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
600,595,50,31,2,10,4,595,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
601,596,50,31,2,10,4,596,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
602,597,50,31,2,10,4,597,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
603,598,50,31,2,10,4,598,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
604,599,50,31,2,10,4,599,31,50,12,10,10,13,15,10,10,12,11,10,0,0,0,0,0,1,2,0.405
605,600,50,31,2,10,4,600,31,50,12,10,10,13,15,10,10,12,10,10,0,0,0,0,0,1,2,0.405
606,601,50,31,2,10,4,601,31,50,12,10,10,13,15,10,10,12,10,10,0,0,0,0,0,1,2,0.405
607,602,50,31,2,10,4,602,31,50,12,10,10,13,15,10,10,12,10,10,0,0,0,0,0,1,2,0.405
608,603,50,31,2,10,4,603,31,50,12,10,10,13,15,10,10,12,10,10,0,0,0,0,0,1,2,0.405
609,604,50,31,7,11,4,604,31,50,14,11,11,12,10,11,10,14,10,11,0,0,0,0,0,1,7,0.297
610,605,50,31,7,11,4,605,31,50,14,11,11,12,10,11,10,14,10,11,0,0,0,0,0,1,7,0.297
611,606,50,31,7,11,4,606,31,50,10,11,11,11,10,11,11,10,10,11,0,1,0,0,1,1,7,0.297
612,607,50,31,2,11,4,607,31,50,10,11,11,11,10,11,10,10,10,11,0,1,0,1,1,1,7,0.297
613,608,50,31,2,11,4,608,31,50,10,11,11,11,10,11,10,10,10,11,0,1,0,1,1,1,7,0.297
614,609,50,31,2,11,4,609,31,50,10,11,11,11,10,11,10,10,10,11,0,1,0,1,1,1,7,0.297
615,610,50,31,2,11,4,610,31,50,10,11,11,11,10,11,10,10,10,11,0,1,0,1,1,1,7,0.297
616,611,50,31,2,11,4,611,31,50,10,11,11,11,10,11,10,10,10,11,0,1,0,1,1,1,7,0.297
617,612,50,31,7,11,4,612,31,50,10,11,11,11,10,11,10,10,10,11,0,1,0,1,1,1,7,0.297
618,613,50,31,7,11,4,613,31,50,10,11,11,11,10,11,10,10,10,11,0,1,0,1,1,1,7,0.297
619,614,50,31,7,11,4,614,31,50,10,11,11,11,10,11,10,10,10,11,0,1,0,1,1,1,7,0.297
620,615,50,31,7,11,4,615,31,50,10,11,11,11,10,11,11,10,10,11,0,1,0,0,1,1,7,0.297
621,616,50,31,7,11,4,616,31,50,10,11,11,11,10,11,11,10,10,11,0,1,0,0,1,1,7,0.297
622,617,50,31,7,11,4,617,31,50,10,11,11,11,10,11,11,10,10,11,0,1,0,0,1,1,7,0.297
623,618,50,31,7,11,4,618,31,50,10,11,11,11,10,11,11,10,10,11,0,1,0,0,1,1,7,0.297
624,619,50,31,7,11,4,619,31,50,10,11,11,11,10,11,11,10,10,11,0,1,0,0,1,1,7,0.297
625,620,50,31,7,11,4,620,31,50,10,11,11,11,10,11,11,10,10,11,0,1,0,0,1,1,7,0.297
626,621,50,31,7,11,4,621,31,50,10,11,11,11,10,11,11,10,10,11,0,1,0,0,1,1,7,0.297
627,622,50,31,7,11,4,622,31,50,10,11,11,11,10,11,11,10,10,11,0,1,0,0,1,1,7,0.297
628,623,50,31,7,11,4,623,31,50,10,11,11,11,10,11,11,10,10,11,0,1,0,0,1,1,7,0.297
629,624,50,31,4,15,5,624,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.928
630,625,50,31,4,15,5,625,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.928
631,626,50,31,4,15,5,626,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.928
632,627,50,31,4,15,5,627,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.928
633,628,50,31,4,15,5,628,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.928
634,629,50,31,4,15,5,629,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.928
635,630,50,31,4,15,5,630,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.928
636,631,50,31,4,15,5,631,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.928
637,632,50,31,4,15,5,632,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.928
638,633,50,31,4,15,5,633,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.928
639,634,50,31,4,15,5,634,31,50,13,15,15,15,11,15,13,13,12,15,0,0,0,1,0,1,4,0.928
640,635,50,31,4,15,5,635,31,50,13,15,15,14,11,15,13,13,9,15,0,0,0,1,0,1,4,0.928
641,636,50,31,4,15,5,636,31,50,13,15,15,14,11,15,14,13,9,15,0,0,0,0,0,1,4,0.928
642,637,50,31,4,15,5,637,31,50,13,15,15,14,11,15,14,13,9,15,0,0,0,0,0,1,4,0.928
643,638,50,31,5,15,5,638,31,50,13,15,15,14,11,15,14,13,9,15,0,0,0,0,0,1,4,0.928
644,639,50,31,3,13,4,639,31,50,14,13,13,12,13,13,13,14,14,13,0,0,0,0,1,1,3,0.376
646,640,50,31,5,15,5,640,31,50,13,15,15,14,11,15,14,13,9,15,0,0,0,0,0,1,4,0.928
647,641,50,31,6,15,5,641,31,50,13,15,15,14,11,15,14,13,15,15,0,0,0,0,0,1,4,0.928
648,642,50,31,3,13,4,642,31,50,14,13,13,12,13,13,15,14,14,13,0,0,0,0,1,1,3,0.376
649,643,50,31,6,11,4,643,31,50,10,11,11,11,10,11,11,10,15,11,0,1,0,0,0,1,7,0.297
650,644,50,31,7,11,4,644,31,50,10,11,11,11,10,11,11,10,15,11,0,1,0,0,0,1,7,0.297
651,645,50,31,6,11,4,645,31,50,10,11,11,11,10,11,11,10,15,11,0,1,0,0,0,1,7,0.297
652,646,50,31,6,11,4,646,31,50,10,11,11,11,10,11,11,10,15,11,0,1,0,0,0,1,7,0.297
653,647,50,31,6,11,4,647,31,50,10,11,11,11,10,11,11,10,15,11,0,1,0,0,0,1,7,0.297
654,648,50,31,6,11,4,648,31,50,10,11,11,11,10,11,11,10,15,11,0,1,0,0,0,1,7,0.297
655,649,50,31,6,11,4,649,31,50,10,11,11,11,10,11,11,10,15,11,0,1,0,0,0,1,7,0.297
656,650,50,31,6,11,4,650,31,50,10,11,11,11,10,11,11,10,15,11,0,1,0,0,0,1,7,0.297
657,651,51,31,9,4,2,651,31,51,3,7,4,9,7,7,9,3,6,4,0,0,0,0,0,0,9,0.933
658,652,51,31,9,4,2,652,31,51,3,7,4,9,7,7,9,3,6,4,0,0,0,0,0,0,9,0.933
659,653,51,31,9,4,2,653,31,51,3,7,4,9,7,7,9,3,6,4,0,0,0,0,0,0,9,0.933
660,654,51,31,9,4,2,654,31,51,3,7,4,9,7,7,9,3,6,4,0,0,0,0,0,0,9,0.933
661,655,52,31,9,4,2,655,31,52,3,7,4,9,7,7,9,3,7,4,0,0,0,0,0,0,9,0.933
662,656,52,31,9,4,2,656,31,52,3,7,4,9,7,7,9,3,7,4,0,0,0,0,0,0,9,0.933
663,657,52,31,9,4,2,657,31,52,3,7,4,9,7,7,9,3,7,4,0,0,0,0,0,0,9,0.933
664,658,52,31,9,4,2,658,31,52,3,7,4,9,7,7,9,3,7,4,0,0,0,0,0,0,9,0.933
665,659,52,31,9,4,2,659,31,52,3,7,4,9,7,7,9,3,7,4,0,0,0,0,0,0,9,0.933
666,660,52,31,9,4,2,660,31,52,3,7,4,9,7,7,9,3,7,4,0,0,0,0,0,0,9,0.933
667,661,52,31,9,4,2,661,31,52,3,7,4,9,7,7,9,3,7,4,0,0,0,0,0,0,9,0.933
668,662,52,31,9,4,2,662,31,52,3,7,4,9,7,7,9,3,7,4,0,0,0,0,0,0,9,0.933
669,663,52,31,9,4,2,663,31,52,3,7,4,9,7,7,9,3,7,4,0,0,0,0,0,0,9,0.933
670,664,52,31,9,4,2,664,31,52,3,7,4,9,7,7,9,3,7,4,0,0,0,0,0,0,9,0.933
671,665,52,31,9,4,2,665,31,52,3,7,4,9,7,7,9,3,7,4,0,0,0,0,0,0,9,0.933
672,666,52,31,9,4,2,666,31,52,3,7,4,9,7,7,9,3,7,4,0,0,0,0,0,0,9,0.933
673,667,52,31,9,4,2,667,31,52,3,7,4,9,7,7,9,3,7,4,0,0,0,0,0,0,9,0.933
674,668,52,31,9,4,2,668,31,52,3,7,4,9,7,7,9,3,7,4,0,0,0,0,0,0,9,0.933
675,669,52,31,9,4,2,669,31,52,3,7,4,9,7,7,9,3,7,4,0,0,0,0,0,0,9,0.933
676,670,52,31,9,4,2,670,31,52,3,7,4,9,7,7,9,3,7,4,0,0,0,0,0,0,9,0.933
677,671,52,31,9,4,2,671,31,52,3,7,4,9,7,7,9,3,7,4,0,0,0,0,0,0,9,0.933
678,672,52,31,9,4,2,672,31,52,3,7,4,9,7,7,9,3,7,4,0,0,0,0,0,0,9,0.933
679,673,52,31,9,4,2,673,31,52,3,7,4,9,7,7,9,3,7,4,0,0,0,0,0,0,9,0.933
680,674,53,31,13,9,1,674,31,53,5,8,9,4,1,8,1,5,4,9,0,0,0,0,0,0,13,0.899
681,675,53,31,13,9,1,675,31,53,5,8,9,4,1,8,1,5,4,9,0,0,0,0,0,0,13,0.899
682,676,53,31,13,9,1,676,31,53,5,8,9,4,1,8,1,5,4,9,0,0,0,0,0,0,13,0.899
683,677,53,31,13,9,1,677,31,53,5,8,9,4,1,8,1,5,4,9,0,0,0,0,0,0,13,0.899
684,678,53,31,13,9,1,678,31,53,5,8,9,4,1,8,1,5,4,9,0,0,0,0,0,0,13,0.899
685,679,53,31,13,9,1,679,31,53,5,8,9,4,1,8,1,5,4,9,0,0,0,0,0,0,13,0.899
686,680,53,31,13,9,1,680,31,53,5,8,9,4,1,8,1,5,4,9,0,0,0,0,0,0,13,0.899
687,681,54,31,9,4,2,681,31,54,3,7,4,9,7,7,2,3,7,4,0,0,0,0,0,0,9,0.933
688,682,54,31,9,4,2,682,31,54,3,7,4,9,7,7,2,3,7,4,0,0,0,0,0,0,9,0.933
689,683,54,31,9,4,2,683,31,54,3,7,4,9,7,7,2,3,7,4,0,0,0,0,0,0,9,0.933
690,684,55,31,13,9,1,684,31,55,5,8,9,4,1,8,1,5,4,9,0,0,0,0,0,0,13,0.899
691,685,55,31,13,9,1,685,31,55,5,8,9,4,1,8,1,5,4,9,0,0,0,0,0,0,13,0.899
692,686,55,31,13,9,1,686,31,55,5,8,9,4,1,8,1,5,4,9,0,0,0,0,0,0,13,0.899
693,687,56,31,12,3,1,687,31,56,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.961
694,688,56,31,12,3,1,688,31,56,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.961
695,689,56,31,12,3,1,689,31,56,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.961
696,690,56,31,12,3,1,690,31,56,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.961
697,691,56,31,12,3,1,691,31,56,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.961
698,692,56,31,12,3,1,692,31,56,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.961
699,693,56,31,12,3,1,693,31,56,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.961
700,694,56,31,12,3,1,694,31,56,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.961
701,695,56,31,12,3,1,695,31,56,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.961
702,696,56,31,12,3,1,696,31,56,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.961
703,697,56,31,12,3,1,697,31,56,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.961
704,698,56,31,12,3,1,698,31,56,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.961
705,699,56,31,12,3,1,699,31,56,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.961
706,700,56,31,12,3,1,700,31,56,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.961
707,701,56,31,12,3,1,701,31,56,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.961
708,702,56,31,12,3,1,702,31,56,7,5,3,6,6,5,3,7,8,3,0,0,0,0,0,0,12,0.961
709,703,57,31,10,6,3,703,31,57,4,2,6,1,9,2,7,4,5,6,0,0,0,0,0,0,10,0.478
710,704,57,31,10,6,3,704,31,57,4,2,6,1,9,2,7,4,5,6,0,0,0,0,0,0,10,0.478
711,705,57,31,10,6,3,705,31,57,4,2,6,1,9,2,7,4,5,6,0,0,0,0,0,0,10,0.478
712,706,57,31,10,6,3,706,31,57,4,2,6,1,9,2,7,4,5,6,0,0,0,0,0,0,10,0.478
713,707,57,31,10,6,3,707,31,57,4,2,6,1,9,2,7,4,5,6,0,0,0,0,0,0,10,0.478
714,708,57,31,10,6,3,708,31,57,4,2,6,1,9,2,7,4,5,6,0,0,0,0,0,0,10,0.478
715,709,58,31,12,3,1,709,31,58,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,12,0.961
716,710,58,31,12,3,1,710,31,58,9,3,3,2,6,3,3,9,3,3,0,0,0,0,0,1,12,0.961
